-4.9875 0 0
-4.9625 0 0
-4.9375 0 0
-4.9125 0 0
-4.8875 0 0
-4.8625 0 0
-4.8375 0 0
-4.8125 0 0
-4.7875 0 0
-4.7625 0 0
-4.7375 0 0
-4.7125 0 0
-4.6875 0 0
-4.6625 0 0
-4.6375 0 0
-4.6125 0 0
-4.5875 0 0
-4.5625 0 0
-4.5375 0 0
-4.5125 0 0
-4.4875 0 0
-4.4625 0 0
-4.4375 0 0
-4.4125 0 0
-4.3875 0 0
-4.3625 0 0
-4.3375 0 0
-4.3125 0 0
-4.2875 0 0
-4.2625 0 0
-4.2375 0 0
-4.2125 0 0
-4.1875 0 0
-4.1625 0 0
-4.1375 0 0
-4.1125 0 0
-4.0875 0 0
-4.0625 0 0
-4.0375 0 0
-4.0125 0 0
-3.9875 0 0
-3.9625 0 0
-3.9375 0 0
-3.9125 0 0
-3.8875 0 0
-3.8625 0 0
-3.8375 0 0
-3.8125 0 0
-3.7875 0 0
-3.7625 0 0
-3.7375 0 0
-3.7125 0 0
-3.6875 0 0
-3.6625 0 0
-3.6375 0 0
-3.6125 0 0
-3.5875 0 0
-3.5625 0 0
-3.5375 0 0
-3.5125 0 0
-3.4875 0 0
-3.4625 0 0
-3.4375 0 0
-3.4125 0 0
-3.3875 0 0
-3.3625 0 0
-3.3375 0 0
-3.3125 0 0
-3.2875 0 0
-3.2625 0 0
-3.2375 0 0
-3.2125 0 0
-3.1875 0 0
-3.1625 0 0
-3.1375 0 0
-3.1125 0 0
-3.0875 0 0
-3.0625 0 0
-3.0375 0 0
-3.0125 0 0
-2.9875 0 0
-2.9625 0 0
-2.9375 0 0
-2.9125 0 0
-2.8875 0 0
-2.8625 0 0
-2.8375 0 0
-2.8125 0 0
-2.7875 0 0
-2.7625 0 0
-2.7375 0 0
-2.7125 0 0
-2.6875 0 0
-2.6625 0 0
-2.6375 0 0
-2.6125 0 0
-2.5875 0 0
-2.5625 0 0
-2.5375 0 0
-2.5125 0 0
-2.4875 1.63934e-05 1.09971e-05
-2.4625 6.55738e-05 2.13744e-05
-2.4375 3.27869e-05 1.46627e-05
-2.4125 3.27869e-05 1.46627e-05
-2.3875 9.01639e-05 1.82366e-05
-2.3625 0.000155738 3.37462e-05
-2.3375 0.000204918 3.6427e-05
-2.3125 0.000303279 5.08923e-05
-2.2875 0.000311475 6.33856e-05
-2.2625 0.00047541 5.78435e-05
-2.2375 0.000590164 8.22944e-05
-2.2125 0.000639344 9.41018e-05
-2.1875 0.00113934 8.07075e-05
-2.1625 0.00121311 8.39114e-05
-2.1375 0.00170492 0.000106494
-2.1125 0.00228689 0.000190289
-2.0875 0.00277049 0.000222945
-2.0625 0.00352459 0.000203602
-2.0375 0.00443443 0.000295872
-2.0125 0.00527869 0.000319903
-1.9875 0.00704918 0.000283706
-1.9625 0.00830328 0.000390232
-1.9375 0.0102131 0.000387784
